season,teamName,playerName,playerAge,nationality,height(cm),weight(kg),game_appear,game_lineups,position,rating,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_scored,penalty_missed,penalty_saved
2023,Athletic Club,Ander Herrera,35,Spain,182.0,71.0,16.0,8.0,Midfielder,6.93125,8.0,5.0,12.0,6.0,2.0,0.0,0.0,2.0,0.0,510.0,6.0,27.0,36.0,1.0,14.0,114.0,58.0,9.0,5.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Jorge Sáenz,27,Spain,192.0,75.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,E. Cavani,36,Uruguay,184.0,71.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Y. Musah,21,USA,178.0,75.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Jesús Santiago,19,Spain,192.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,S. Amallah,28,Morocco,186.0,82.0,12.0,6.0,Midfielder,6.708333,6.0,4.0,6.0,7.0,4.0,0.0,0.0,1.0,0.0,139.0,3.0,8.0,14.0,0.0,9.0,117.0,60.0,32.0,16.0,21.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0
2023,Valencia,Javi Guerra,21,Spain,187.0,77.0,20.0,15.0,Midfielder,6.74,5.0,1.0,5.0,18.0,10.0,4.0,0.0,1.0,0.0,518.0,9.0,19.0,28.0,2.0,9.0,201.0,88.0,52.0,28.0,23.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0
2023,Valencia,E. Cömert,26,Switzerland,183.0,80.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Marcos André,28,Brazil,184.0,78.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,César Tárrega,22,Spain,194.0,74.47086247086247,1.0,0.0,Defender,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Joselu Pérez,20,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,P. González,22,Dominican Republic,180.0,75.0,0.0,0.0,Attacker,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,David Otorbi,17,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Mario Domínguez,20,Spain,175.0,74.47086247086247,3.0,0.0,Attacker,6.6,3.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Alberto Marí,23,Spain,183.0,78.0,5.0,0.0,Attacker,6.625,5.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,19.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,R. Yaremchuk,29,Ukraine,191.0,79.0,16.0,5.0,Attacker,6.571428,11.0,6.0,13.0,8.0,6.0,2.0,0.0,0.0,0.0,121.0,3.0,5.0,4.0,0.0,0.0,84.0,31.0,10.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Diego López,22,Spain,172.0,62.0,23.0,20.0,Attacker,6.969565,3.0,17.0,3.0,15.0,10.0,3.0,0.0,5.0,0.0,469.0,29.0,13.0,25.0,0.0,11.0,214.0,92.0,47.0,18.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Hugo Duro,25,Spain,177.0,70.0,23.0,22.0,Attacker,7.07826,1.0,15.0,1.0,39.0,18.0,10.0,0.0,2.0,0.0,342.0,10.0,11.0,10.0,3.0,2.0,273.0,120.0,24.0,10.0,62.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Javi Navarro,20,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,A. Fadal,20,Ghana,180.0,72.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Marco Camus,23,Spain,181.0,73.0,0.0,0.0,Midfielder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,A. Danjuma,26,Netherlands,178.0,74.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Iván Martín,24,Spain,178.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Iborra,35,Spain,190.0,80.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,J. Mojica,31,Colombia,185.0,66.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,S. Chukwueze,24,Nigeria,172.0,70.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Sergio Carreira,23,Spain,170.0,70.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Dani Tasende,23,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Carlo Adriano,22,Spain,181.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,VÃ­ctor Moreno,18,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,B. Traoré,29,Burkina Faso,181.0,73.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,A. Mandi,33,Algeria,184.0,78.0,10.0,7.0,Defender,6.75,3.0,1.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,427.0,2.0,43.0,9.0,4.0,6.0,33.0,19.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Álex Forés,23,Spain,179.0,67.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Jorge Pascual,21,Spain,181.26603001364256,74.47086247086247,1.0,0.0,Attacker,6.7,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Diego Collado,23,Spain,183.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Ilias Akhomach,20,Morocco,175.0,74.47086247086247,19.0,9.0,Attacker,6.752631,10.0,7.0,13.0,8.0,4.0,1.0,0.0,2.0,0.0,280.0,12.0,11.0,23.0,2.0,8.0,170.0,79.0,68.0,33.0,21.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,José Luis Morales,37,Spain,180.0,70.0,17.0,8.0,Attacker,6.711764,9.0,8.0,15.0,13.0,8.0,6.0,0.0,0.0,0.0,148.0,3.0,6.0,5.0,0.0,4.0,65.0,17.0,28.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,A. Sørloth,29,Norway,195.0,90.0,20.0,17.0,Attacker,6.85,3.0,5.0,3.0,28.0,17.0,8.0,0.0,4.0,0.0,255.0,17.0,9.0,4.0,3.0,0.0,177.0,75.0,47.0,19.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Gonçalo Guedes,28,Portugal,179.0,68.0,3.0,0.0,Attacker,7.366666,3.0,0.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,41.0,3.0,12.0,0.0,0.0,0.0,12.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Gerard Moreno,32,Spain,180.0,77.0,20.0,19.0,Attacker,7.54,1.0,11.0,1.0,32.0,17.0,10.0,0.0,2.0,0.0,690.0,37.0,27.0,22.0,6.0,7.0,208.0,104.0,64.0,37.0,25.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0
2023,Villarreal,Reque,20,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Joel del Pino,26,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Claudio,23,Spain,186.0,80.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Álex Domínguez,25,Spain,187.0,80.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Enrique Clemente,24,Spain,180.0,79.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Ale García,20,Spain,179.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Isaac,23,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Javier Cendón,22,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Cristian Abreu,23,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Ale Palanca,20,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Julen Pérez,23,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Joaquín,23,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Unai Veiga,25,Spain,189.0,88.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Jonathan Viera,35,Spain,171.0,66.0,9.0,7.0,Midfielder,7.277777,2.0,4.0,2.0,13.0,6.0,2.0,0.0,1.0,0.0,494.0,17.0,50.0,6.0,0.0,0.0,64.0,33.0,17.0,10.0,16.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0
2023,Las Palmas,D. Bassinga,19,Congo,194.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Óscar Pinchi,28,Spain,171.0,62.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Pau Ferrer,21,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Marc Cardona,29,Spain,183.0,70.0,14.0,5.0,Attacker,6.807692,9.0,5.0,18.0,10.0,5.0,2.0,0.0,0.0,0.0,125.0,1.0,7.0,6.0,0.0,1.0,68.0,29.0,16.0,7.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
2023,Las Palmas,S. Kaba,29,Guinea,191.0,80.0,14.0,7.0,Attacker,6.55,7.0,5.0,14.0,8.0,1.0,1.0,0.0,1.0,0.0,134.0,4.0,6.0,1.0,0.0,0.0,115.0,51.0,20.0,11.0,14.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,M. El Haddadi,29,Morocco,175.0,69.0,23.0,22.0,Attacker,6.865217,1.0,19.0,1.0,22.0,7.0,2.0,0.0,1.0,0.0,495.0,14.0,17.0,31.0,1.0,8.0,229.0,104.0,42.0,16.0,43.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0
2023,Las Palmas,Sandro Ramírez,29,Spain,175.0,71.0,12.0,10.0,Attacker,7.158333,2.0,7.0,5.0,18.0,10.0,0.0,0.0,3.0,0.0,271.0,18.0,18.0,7.0,1.0,1.0,74.0,38.0,23.0,12.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,K. Rekik,29,Netherlands,186.0,84.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Luismi Cruz,22,Spain,166.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Rony Lopes,28,Portugal,174.0,68.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,José Ángel Carmona,21,Spain,183.0,74.47086247086247,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Pedro Ortiz,23,Spain,183.0,74.47086247086247,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Iván Romero,22,Spain,172.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,L. Augustinsson,29,Sweden,181.0,74.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,T. Delaney,32,Denmark,182.0,79.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,O. Idrissi,27,Morocco,183.0,78.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Alfonso Pastor,23,Spain,190.0,78.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Fernando,37,Brazil,183.0,76.0,8.0,5.0,Midfielder,6.85,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,2.0,25.0,9.0,0.0,7.0,47.0,25.0,5.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,J. Corona,31,Mexico,173.0,59.0,2.0,0.0,Attacker,6.7,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Y. Bounou,33,Morocco,195.0,78.0,1.0,1.0,Goalkeeper,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,I. Rakitić,36,Croatia,184.0,78.0,18.0,16.0,Midfielder,7.433333,2.0,3.0,4.0,21.0,8.0,2.0,0.0,1.0,0.0,934.0,49.0,42.0,30.0,5.0,14.0,120.0,69.0,17.0,8.0,19.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,F. Gattoni,25,Argentina,183.0,79.0,2.0,0.0,Defender,6.25,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,A. Véliz,21,Argentina,186.0,77.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Oso,21,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Israel Dominguez,21,Spain,181.26603001364256,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,Miguel Capi,23,Spain,175.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Sevilla,I. Sow,17,Senegal,184.0,74.47086247086247,0.0,0.0,Attacker,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Celta Vigo,Rubén Blanco,28,Spain,188.0,70.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Celta Vigo,Alfon González,24,Spain,172.0,60.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Celta Vigo,Santi Mina,28,Spain,185.0,79.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Celta Vigo,Sergio Carreira,23,Spain,170.0,70.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Celta Vigo,José Fontán,24,Spain,183.0,76.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
