,season,teamName,playerName,shots_total,shots_on,goals_total,PTS
1424,2023,Rayo Vallecano,Sergio Moreno,0.0,0.0,0.0,24
1425,2023,Rayo Vallecano,Kike Pérez,9.0,5.0,1.0,24
1426,2023,Rayo Vallecano,Mario Hernández,0.0,0.0,0.0,24
1427,2023,Rayo Vallecano,R. Nteka,7.0,4.0,1.0,24
1428,2023,Rayo Vallecano,Jorge de Frutos,11.0,6.0,1.0,24
1429,2023,Rayo Vallecano,Jorge Moreno,0.0,0.0,0.0,24
1430,2023,Rayo Vallecano,Diego Méndez,0.0,0.0,0.0,24
1431,2023,Rayo Vallecano,Pablo Muñoz,0.0,0.0,0.0,24
1432,2023,Mallorca,Omar Mascarell,2.0,0.0,0.0,23
1433,2023,Mallorca,Manu Morlanes,2.0,1.0,0.0,23
1434,2023,Mallorca,N. Radonjić,0.0,0.0,0.0,23
1435,2023,Mallorca,C. Larin,43.0,19.0,2.0,23
1436,2023,Mallorca,B. Cufré,0.0,0.0,0.0,23
1437,2023,Mallorca,I. Baba,6.0,2.0,0.0,23
1438,2023,Mallorca,Dani Rodríguez,17.0,4.0,2.0,23
1439,2023,Mallorca,Abdón Prats,14.0,8.0,5.0,23
1440,2023,Mallorca,Darder,10.0,5.0,0.0,23
1441,2023,Mallorca,V. Muriqi,33.0,16.0,5.0,23
1442,2023,Mallorca,Antonio Sánchez,14.0,8.0,2.0,23
1443,2023,Mallorca,B. Garay,0.0,0.0,0.0,23
1444,2023,Mallorca,Miquel Llabrés,0.0,0.0,0.0,23
1445,2023,Mallorca,Josep Gayá,0.0,0.0,0.0,23
1446,2023,Mallorca,Samú Costa,13.0,3.0,1.0,23
1447,2023,Mallorca,Javi Llabrés,3.0,2.0,1.0,23
1448,2023,Mallorca,Rubén Quintanilla,0.0,0.0,0.0,23
1449,2023,Mallorca,Pau Mascaró,0.0,0.0,0.0,23
1450,2023,Mallorca,Luis Montiel,0.0,0.0,0.0,23
