season,teamName,playerName,playerAge,nationality,height(cm),weight(kg),game_appear,game_lineups,game_minutes,position,rating,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_scored,penalty_missed,penalty_saved
2023,Atletico Madrid,Adrián Corral,21,Spain,183.0,76.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Dani González,22,Spain,189.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Ethyan González,22,Spain,185.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Santi Miguélez,22,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,S. Mouriño,22,Uruguay,183.0,76.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Alberto Moreno,22,Spain,175.0,69.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Carlos Martín,22,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Sergio Díez,21,Spain,178.0,75.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,J. Ginzo,22,Argentina,176.0,78.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,Dani Martínez,20,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atletico Madrid,I. Vasiljević,19,Serbia,185.0,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Íñigo Martínez,33,Spain,182.0,76.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Muniain,32,Spain,170.0,65.0,13.0,3.0,345.0,Attacker,6.630769,10.0,3.0,19.0,10.0,5.0,1.0,0.0,0.0,0.0,202.0,6.0,13.0,4.0,0.0,0.0,46.0,19.0,16.0,8.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Álex Berenguer,29,Spain,175.0,73.0,20.0,6.0,738.0,Attacker,6.915789,14.0,4.0,15.0,12.0,7.0,4.0,0.0,1.0,0.0,228.0,19.0,9.0,9.0,0.0,1.0,116.0,50.0,29.0,13.0,12.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0
2023,Athletic Club,Balenziaga,36,Spain,177.0,76.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Gorka Guruzeta,28,Spain,188.0,77.0,23.0,21.0,1566.0,Attacker,7.104347,2.0,18.0,2.0,35.0,23.0,9.0,0.0,2.0,0.0,425.0,18.0,12.0,24.0,1.0,14.0,253.0,110.0,17.0,11.0,19.0,32.0,2.0,0.0,0.0,0.0,1.0,0.0
2023,Athletic Club,I. Williams,30,Ghana,186.0,81.0,20.0,20.0,1742.0,Attacker,7.505,0.0,9.0,0.0,45.0,30.0,8.0,0.0,3.0,0.0,492.0,33.0,18.0,16.0,4.0,9.0,207.0,97.0,70.0,35.0,27.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Asier Villalibre,27,Spain,184.0,86.0,11.0,1.0,270.0,Attacker,6.627272,10.0,1.0,22.0,5.0,1.0,1.0,0.0,1.0,0.0,80.0,7.0,5.0,1.0,0.0,0.0,53.0,23.0,5.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Oihan Sancet,24,Spain,188.0,73.0,21.0,19.0,1534.0,Midfielder,7.047619,2.0,14.0,2.0,27.0,10.0,3.0,0.0,5.0,0.0,615.0,37.0,24.0,17.0,1.0,7.0,184.0,85.0,42.0,21.0,26.0,25.0,1.0,1.0,1.0,0.0,1.0,0.0
2023,Athletic Club,Juan Artola,23,Spain,176.0,72.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Álex Petxa,27,Spain,179.0,67.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Ander Iru,26,Spain,188.0,74.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Nico Williams,22,Spain,181.0,67.0,20.0,19.0,1506.0,Attacker,7.245,1.0,15.0,1.0,27.0,12.0,3.0,0.0,6.0,0.0,419.0,36.0,16.0,23.0,2.0,3.0,238.0,109.0,110.0,56.0,26.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Nico Serrano,21,Spain,181.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Malcom Adu,23,Spain,183.0,74.30870917573873,7.0,1.0,119.0,Attacker,6.685714,6.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,4.0,6.0,0.0,1.0,34.0,22.0,12.0,9.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Ibon Ispizua,21,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Luis Bilbao,21,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Unai Gómez,21,Spain,183.0,74.30870917573873,14.0,2.0,256.0,Midfielder,6.621428,12.0,2.0,20.0,6.0,6.0,2.0,0.0,0.0,0.0,75.0,2.0,4.0,3.0,0.0,1.0,39.0,17.0,8.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Mikel Jauregizar,21,Spain,177.0,74.0,4.0,0.0,59.0,Midfielder,6.55,4.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,7.0,0.0,0.0,0.0,11.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Junior Bita,19,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Athletic Club,Aingeru Olabarrieta,19,Spain,181.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,E. Cavani,36,Uruguay,184.0,71.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Gabriel Paulista,34,Brazil,185.0,72.0,18.0,16.0,1400.0,Defender,7.2,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,59.0,2.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
2023,Valencia,José Gayà,29,Spain,172.0,66.0,18.0,18.0,1447.0,Defender,6.958823,0.0,7.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,601.0,19.0,28.0,57.0,2.0,7.0,136.0,81.0,15.0,8.0,6.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,R. Yaremchuk,29,Ukraine,191.0,79.0,16.0,5.0,492.0,Attacker,6.571428,11.0,6.0,14.0,8.0,6.0,2.0,0.0,0.0,0.0,121.0,3.0,5.0,4.0,0.0,0.0,84.0,31.0,10.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Jorge Sáenz,27,Spain,192.0,75.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Hugo Duro,25,Spain,177.0,70.0,24.0,23.0,1993.0,Attacker,7.070833,1.0,16.0,1.0,40.0,19.0,10.0,0.0,2.0,0.0,352.0,10.0,10.0,11.0,3.0,4.0,284.0,126.0,25.0,10.0,65.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Hugo González,21,Spain,184.0,74.30870917573873,7.0,0.0,47.0,Midfielder,6.68,7.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,3.0,2.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Pablo Gozálbez,23,Spain,170.0,74.30870917573873,5.0,1.0,100.0,Midfielder,6.18,4.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,1.0,0.0,1.0,22.0,4.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Y. Musah,21,USA,178.0,75.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Diego López,22,Spain,172.0,62.0,23.0,20.0,1679.0,Attacker,6.969565,3.0,17.0,3.0,15.0,10.0,3.0,0.0,5.0,0.0,469.0,29.0,13.0,25.0,0.0,11.0,214.0,92.0,47.0,18.0,23.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Marco Camus,23,Spain,181.0,73.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,P. González,22,Dominican Republic,180.0,75.0,1.0,0.0,23.0,Attacker,6.3,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Alberto Marí,23,Spain,183.0,78.0,6.0,0.0,47.0,Attacker,6.56,6.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,1.0,1.0,0.0,0.0,19.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Javi Navarro,20,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Joselu Pérez,20,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Martín Tejón,20,Spain,165.0,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Mario Domínguez,20,Spain,175.0,74.30870917573873,3.0,0.0,22.0,Attacker,6.6,3.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,Jesús Santiago,19,Spain,192.0,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,A. Fadal,20,Ghana,180.0,72.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Valencia,David Otorbi,17,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,A. Danjuma,27,Netherlands,178.0,74.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,S. Chukwueze,25,Nigeria,172.0,70.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Iborra,35,Spain,190.0,80.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Iván Martín,24,Spain,178.0,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Manu Morlanes,25,Spain,178.0,75.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,A. Sørloth,29,Norway,195.0,90.0,21.0,18.0,1480.0,Attacker,6.871428,3.0,5.0,3.0,29.0,18.0,8.0,0.0,4.0,0.0,275.0,20.0,9.0,4.0,3.0,0.0,189.0,81.0,49.0,21.0,12.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Pau Torres,27,Spain,191.0,80.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,José Luis Morales,37,Spain,180.0,70.0,18.0,8.0,837.0,Attacker,6.711111,10.0,8.0,16.0,13.0,8.0,6.0,0.0,0.0,0.0,150.0,3.0,6.0,5.0,0.0,5.0,65.0,17.0,28.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,J. Mojica,32,Colombia,185.0,66.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Gianni,32,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Sergio Carreira,24,Spain,170.0,70.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Álex Baena,23,Spain,175.0,70.0,21.0,21.0,1583.0,Midfielder,7.104761,0.0,13.0,0.0,33.0,17.0,1.0,0.0,7.0,0.0,653.0,49.0,24.0,16.0,1.0,6.0,162.0,68.0,32.0,12.0,36.0,33.0,8.0,0.0,1.0,0.0,0.0,0.0
2023,Villarreal,Diego Collado,23,Spain,183.0,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Álex Forés,23,Spain,179.0,67.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Carlo Adriano,23,Spain,181.0,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Dani Tasende,24,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Jorge Pascual,21,Spain,181.19972733469666,74.30870917573873,1.0,0.0,13.0,Attacker,6.7,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Ilias Akhomach,20,Morocco,175.0,74.30870917573873,20.0,10.0,991.0,Attacker,6.81,10.0,8.0,13.0,9.0,4.0,1.0,0.0,2.0,0.0,306.0,16.0,12.0,24.0,2.0,9.0,180.0,87.0,72.0,37.0,23.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,M. Fall,22,Senegal,188.0,74.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,Víctor Moreno,19,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,M. El Haddadi,29,Morocco,175.0,69.0,24.0,23.0,1811.0,Attacker,6.866666,1.0,20.0,1.0,24.0,7.0,2.0,0.0,1.0,0.0,521.0,14.0,17.0,31.0,1.0,8.0,238.0,107.0,43.0,16.0,45.0,19.0,2.0,0.0,0.0,0.0,1.0,0.0
2023,Las Palmas,Jonathan Viera,35,Spain,171.0,66.0,9.0,7.0,620.0,Midfielder,7.277777,2.0,4.0,2.0,13.0,6.0,2.0,0.0,1.0,0.0,494.0,17.0,50.0,6.0,0.0,0.0,64.0,33.0,17.0,10.0,16.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0
2023,Las Palmas,S. Kaba,29,Guinea,191.0,80.0,14.0,7.0,594.0,Attacker,6.55,7.0,5.0,15.0,8.0,1.0,1.0,0.0,1.0,0.0,134.0,4.0,6.0,1.0,0.0,0.0,115.0,51.0,20.0,11.0,14.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Álex Domínguez,25,Spain,187.0,80.0,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Marc Cardona,29,Spain,183.0,70.0,15.0,5.0,437.0,Attacker,6.907142,10.0,5.0,19.0,11.0,6.0,3.0,0.0,1.0,0.0,128.0,2.0,7.0,6.0,0.0,1.0,68.0,29.0,16.0,7.0,12.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0
2023,Las Palmas,Saúl Coco,25,Equatorial Guinea,187.0,86.0,18.0,14.0,1297.0,Defender,6.982352,4.0,1.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0,793.0,1.0,39.0,19.0,12.0,12.0,114.0,68.0,3.0,0.0,12.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Enrique Clemente,24,Spain,180.0,79.0,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Joel del Pino,26,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Claudio,23,Spain,186.0,80.0,0.0,0.0,0.0,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Unai Veiga,25,Spain,189.0,88.0,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Julen Pérez,23,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Cristian Abreu,23,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Las Palmas,Javier Cendón,22,Spain,181.19972733469666,74.30870917573873,0.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
